Id;Name;Longitude;Latitude
84011;LEBEAUCET;43.9740267941;5.13129776172
6142;TOUET-DE-L'ESCARENE;43.8520343234;7.37799210413
4074;ENTRAGES;44.0379332734;6.26880026038
5011;AVANCON;44.5339475338;6.19116390114
4160;REILLANNE;43.8861362182;5.65935415272
84124;SAUMANE-DE-VAUCLUSE;43.9380357519;5.11208499768
83051;ENTRECASTEAUX;43.5119622438;6.23475108853
13205;MARSEILLE--5E--ARRONDISSEMENT;43.2928061953;5.3975770959
6053;DALUIS;44.0387244451;6.79997095786
6160;VILLENEUVE-D'ENTRAUNES;44.1221416341;6.78190515159
4051;CHATEAUNEUF-MIRAVAIL;44.153315213;5.71757262461
13021;CARRY-LE-ROUET;43.3427663021;5.15373765817
4087;FONTIENNE;44.0068634181;5.79382501149
4218;THORAME-BASSE;44.1071929199;6.48931325437
13119;CARNOUX-EN-PROVENCE;43.2584851646;5.56581431221
83072;LORGUES;43.4814630298;6.35892744946
13038;FONTVIEILLE;43.7232610704;4.72310168882
4230;VALENSOLE;43.8380844852;5.94191847166
83083;MONTFORT-SUR-ARGENS;43.4812536631;6.12560767207
4242;VILLENEUVE;43.8957056864;5.85732128727
4111;MANE;43.9388973757;5.74234213479
6097;PIERREFEU;43.8851912789;7.0710081371
4189;SAINT-MARTIN-DE-BROMES;43.7774768739;5.96250175121
84059;LAFARE;44.1546199628;5.04972814303
6006;ASPREMONT;43.7750731742;7.24475771199
83129;SIX-FOURS-LES-PLAGES;43.086818602;5.82924464931
84073;MENERBES;43.8243710342;5.22087170856
13058;MAUSSANE-LES-ALPILLES;43.7145004234;4.83333459578
5013;BARCILLONNETTE;44.4300646552;5.90582685015
84015;BEAUMONT-DU-VENTOUX;44.1826393714;5.21385670497
5129;SAINT-ANDRE-DE-ROSANS;44.3647393809;5.52097371787
5092;NEFFES;44.4958417609;6.02550737641
83062;LAGARDE;43.1263279384;6.01898164719
5065;GUILLESTRE;44.6680987436;6.7010158705
4024;BEAUJEU;44.2185950386;6.37119806932
83119;SAINT-TROPEZ;43.262314383;6.66343039908
